,Year,To_Country,Participant,Song,Total_Points,Round,Rank,Winner,danceability,wins_up_to_the_year,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Albania,Armenia,Australia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Latvia,Lithuania,Luxembourg,Malta,"Moldova, Republic of",Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom,won_last_year,Total_Participations_Up_To_The_Year,Top3_Count
858,2002,Greece,Michalis Rakintzis,S.A.G.A.P.O.,27,Final,17,0,0.73,0,0.808,0.0,-6.938,0.0,0.0286,0.217,0.000905,0.149,0.814,99.969,183533.0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,23.0,1.0
859,2002,Austria,Manuel Ortega,Say A Word,26,Final,18,0,0.397,1,0.199,1.0,-17.151,1.0,0.0349,0.995,0.935,0.122,0.0373,124.342,71612.0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,12,0,0,0,39.0,1.0
853,2002,North Macedonia,Karolina,Od Nas Zavisi,25,Final,19,0,0.706,0,0.608,0.0,-14.197,1.0,0.031,0.0816,0.00175,0.176,0.98,129.863,230133.0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0
864,2002,Finland,Laura,Addicted To You,24,Final,20,0,0.792,0,0.68,2.0,-8.383,0.0,0.0503,0.396,0.0,0.2,0.922,126.092,187066.0,0,0,0,0,0,0,0,3,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,37.0,0.0
876,2002,Germany,Corinna May,I Can't Live Without Music,17,Final,21,0,0.576,1,0.526,6.0,-8.524,1.0,0.0325,0.323,2.01e-06,0.0548,0.147,122.06,213667.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,3,3,0,0,0,45.0,10.0
863,2002,Switzerland,Francine Jordi,Dans Le Jardin De Mon Âme,15,Final,22,0,0.666,2,0.389,7.0,-10.034,1.0,0.054,0.307,5.15e-06,0.169,0.41,76.035,163627.0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,43.0,7.0
866,2002,Lithuania,Aivaras,Happy You,12,Final,23,0,0.782,0,0.772,11.0,-10.377,0.0,0.084,0.647,0.761,0.0924,0.934,120.013,239080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0
875,2002,Denmark,Malene,Tell Me Who You Are,7,Final,24,0,0.545,2,0.89,9.0,-5.395,0.0,0.101,0.205,2.06e-06,0.252,0.297,147.056,184779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.0,6.0
883,2003,Türkiye,Sertab Erener,Everyway That I Can,167,Final,1,1,0.433,1,0.951,9.0,-5.459,0.0,0.242,0.55,7.93e-06,0.703,0.304,102.057,177867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2.0
894,2003,Belgium,Urban Trad,Sanomi,165,Final,2,0,0.553,1,0.808,7.0,-6.178,0.0,0.0312,0.169,0.0,0.158,0.671,85.034,247933.0,0,0,0,4,0,0,0,10,0,0,3,0,0,8,0,12,0,6,8,0,7,10,8,0,0.0,10,0,0,0,0,0,0,10,0,3,12,6,8,3,0,0,0,3,12,0,0,7,10,5,0,44.0,3.0
878,2003,Russia,t.A.T.u.,"Ne Ver, Ne Boisia",164,Final,3,0,0.657,0,0.805,10.0,-5.517,0.0,0.0328,0.0193,4.92e-05,0.418,0.662,136.019,182507.0,0,0,0,8,0,0,7,3,0,12,10,0,0,12,0,7,0,8,10,0,4,0,10,0,0.0,12,0,0,1,0,0,0,1,0,2,4,4,7,0,0,0,0,12,6,2,0,10,12,0,0,7.0,2.0
899,2003,Norway,Jostein Hasselgård,I'm Not Afraid To Move On,123,Final,4,0,0.855,2,0.954,0.0,-1.19,0.0,0.264,0.529,0.0,0.205,0.668,114.635,248133.0,0,0,0,2,0,0,6,0,0,0,0,0,0,10,0,3,0,7,0,0,12,12,3,0,0.0,7,0,0,6,0,0,0,7,0,0,6,5,3,4,0,0,0,5,0,12,0,0,7,6,0,42.0,4.0
896,2003,Sweden,Fame,Give Me Your Love,107,Final,5,0,0.448,4,0.875,1.0,-6.383,0.0,0.108,0.00876,0.0,0.653,0.683,169.898,212013.0,0,0,0,3,0,0,4,1,0,2,1,0,0,7,0,2,0,3,0,0,5,0,5,0,0.0,6,0,0,8,0,0,0,3,0,7,7,3,12,0,0,0,0,6,7,0,0,0,5,10,0,43.0,9.0
885,2003,Austria,Alf Poier,Weil Der Mensch Zählt,101,Final,6,0,0.798,1,0.496,4.0,-9.867,1.0,0.337,0.0208,0.000262,0.0651,0.881,172.645,180400.0,0,0,0,0,0,0,2,5,0,5,4,0,0,6,0,0,0,2,2,0,10,0,0,0,0.0,4,0,0,0,0,0,0,8,0,8,0,10,0,0,0,0,0,7,8,6,0,6,0,8,0,40.0,1.0
897,2003,Poland,Ich Troje,Keine Grenzen - Zadnych Granic,90,Final,7,0,0.384,0,0.768,0.0,-6.101,1.0,0.121,0.124,0.0,0.0682,0.74,119.973,239373.0,0,0,0,10,0,0,5,0,0,0,0,0,0,4,0,5,0,12,6,0,0,0,0,0,0.0,8,0,0,10,0,0,0,4,0,4,0,0,4,0,0,0,0,0,5,3,0,0,8,2,0,8.0,1.0
882,2003,Iceland,Birgitta,Open Your Heart,81,Final,8,0,0.496,0,0.873,4.0,-3.866,1.0,0.0427,0.0396,0.0,0.117,0.572,105.102,182100.0,0,0,0,0,0,0,3,0,0,6,5,0,0,1,0,1,0,1,0,0,0,7,0,0,0.0,3,0,0,12,0,0,0,6,0,12,1,0,0,0,0,0,0,4,0,7,0,8,4,0,0,16.0,1.0
886,2003,Spain,Beth,Dime,81,Final,8,0,0.703,2,0.754,11.0,-7.536,0.0,0.04,0.00737,4.89e-05,0.347,0.601,130.012,180680.0,0,0,0,0,0,0,10,0,0,7,6,0,0,0,0,0,0,0,5,0,6,0,12,0,0.0,0,0,0,0,0,0,0,5,0,0,0,12,5,6,0,0,0,1,0,4,0,2,0,0,0,43.0,7.0
892,2003,Romania,Nicola,Dont Break My Heart,73,Final,10,0,0.551,0,0.764,8.0,-7.425,0.0,0.0334,0.264,0.000862,0.41,0.548,95.026,122563.0,0,0,0,6,0,0,0,7,0,1,2,0,0,0,0,4,0,4,4,0,0,0,6,0,0.0,0,0,0,0,0,0,0,0,0,1,8,0,0,12,0,0,0,0,10,1,0,1,6,0,0,5.0,0.0
879,2003,Germany,Lou,Let's Get Happy,53,Final,11,0,0.526,1,0.93,11.0,-6.645,0.0,0.0734,0.000177,0.39,0.412,0.2,110.73,221240.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,0,0,0.0,2,0,0,3,0,0,0,2,0,0,5,0,1,7,0,0,0,0,4,10,0,0,0,4,0,46.0,10.0
884,2003,Ireland,Mickey Harte,Weve Got The World,53,Final,11,0,0.596,7,0.837,2.0,-5.923,1.0,0.0433,0.115,0.0,0.171,0.663,103.945,205173.0,0,0,0,0,0,0,1,0,0,4,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0,0,5,0,0,0,0,0,6,0,7,0,0,0,0,0,2,0,0,0,5,1,12,0,37.0,12.0
891,2003,Netherlands,Esther Hart,One More Night,45,Final,13,0,0.641,4,0.887,1.0,-5.479,1.0,0.07,0.023,0.0,0.32,0.56,116.035,180827.0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0.0,0,0,0,7,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,5,0,0,0,1,0,43.0,5.0
901,2003,Ukraine,Olexandr,Hasta La Vista,30,Final,14,0,0.803,0,0.599,10.0,-6.622,0.0,0.0719,0.229,0.0,0.115,0.716,109.997,166760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0.0,5,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
877,2003,Croatia,Claudia Beni,Vie Nisam Tvoja,29,Final,15,0,0.808,0,0.781,3.0,-3.519,0.0,0.043,0.524,0.0,0.0463,0.851,95.0,172387.0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,11.0,0.0
887,2003,Bosnia & Herzegovina,Mija Martina,Ne Brini,27,Final,16,0,0.584,0,0.028,3.0,-21.003,0.0,0.0399,0.978,0.921,0.109,0.119,60.017,136138.0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9.0,0.0
900,2003,Greece,Mando,Never Let You Go,25,Final,17,0,0.524,0,0.706,3.0,-5.663,0.0,0.0368,0.472,0.000101,0.123,0.607,170.161,182147.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,24.0,1.0
898,2003,France,Louisa Baileche,Monts Et Merveilles,19,Final,18,0,0.0666,5,0.184,4.0,-17.55,1.0,0.037,0.824,0.86,0.101,0.0366,73.375,341388.0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,45.0,16.0
888,2003,Israel,Lior Narkis,Words For Love,17,Final,19,0,0.533,3,0.756,9.0,-5.754,1.0,0.0376,0.459,7.41e-06,0.126,0.684,130.996,226200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,26.0,6.0
880,2003,Cyprus,Stelios Constantas,Feeling Alive,15,Final,20,0,0.701,0,0.808,4.0,-5.06,0.0,0.0357,0.0897,0.0,0.106,0.718,119.944,175133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0.0
893,2003,Estonia,Ruffus,Eighties Coming Back,14,Final,21,0,0.683,1,0.643,6.0,-9.659,0.0,0.0304,0.125,0.144,0.107,0.289,126.062,260493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,9.0,2.0
881,2003,Portugal,Rita Guerra,Deixa-me Sonhar,13,Final,22,0,0.512,0,0.534,5.0,-6.332,1.0,0.0283,0.123,0.0,0.106,0.333,125.974,217013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,37.0,0.0
895,2003,Slovenia,Karmen,Nanana,7,Final,23,0,0.713,0,0.893,3.0,-5.546,1.0,0.0323,0.0101,1.24e-05,0.175,0.97,139.971,182387.0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0
902,2003,Latvia,F.L.Y.,Hello From Mars,5,Final,24,0,0.542,1,0.679,0.0,-4.227,1.0,0.0306,0.0167,0.0,0.156,0.316,132.017,178467.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2.0
889,2003,Malta,Lynn Chirchop,To Dream Again,4,Final,25,0,0.661,0,0.582,10.0,-11.69,0.0,0.138,0.605,0.00555,0.0861,0.719,90.851,187853.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,3.0
890,2003,United Kingdom,Jemini,Cry Baby,0,Final,26,0,0.723,5,0.793,2.0,-6.957,0.0,0.0288,0.0212,3.75e-05,0.0633,0.971,126.003,176093.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,23.0
911,2004,Ukraine,Ruslana,Wild Dances,280,Final,1,1,0.649,1,0.919,0.0,-3.778,1.0,0.0768,0.174,3.64e-06,0.0519,0.684,171.991,183200.0,5,0,0,4,0,10,5,6,0,8,8,0,5,12,8,2,0,6,7,0,12,7,12,0,0.0,12,12,0,8,0,6,0,7,8,7,12,10,6,12,0,0,0,8,8,10,0,12,0,5,0,2.0,1.0
912,2004,Serbia & Montenegro,Željko Joksimović,Lane Moje,263,Final,2,0,0.553,0,0.735,1.0,-4.115,0.0,0.0314,0.472,0.000226,0.148,0.526,101.001,181253.0,7,0,0,12,0,7,3,12,0,12,10,0,7,1,10,10,0,10,8,0,7,3,7,0,0.0,5,2,0,6,0,1,0,10,10,6,5,7,8,10,0,0,0,12,6,12,12,8,12,3,0,1.0,1.0
914,2004,Greece,Sakis Rouvas,Shake It,252,Final,3,0,0.733,0,0.919,9.0,-4.69,0.0,0.0461,0.0347,0.000308,0.0924,0.658,113.009,180587.0,12,0,0,2,0,6,8,5,0,7,12,0,3,5,6,6,0,7,0,0,6,5,10,0,0.0,7,10,0,12,0,10,0,6,7,2,7,6,12,7,0,0,0,6,7,4,4,10,8,12,0,25.0,2.0
923,2004,Türkiye,Athena,For Real,195,Final,4,0,0.872,1,0.865,0.0,-5.257,0.0,0.0807,0.305,7.53e-05,0.0646,0.963,126.011,192013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,2.0
922,2004,Cyprus,Lisa Andreas,Stronger Every Minute,170,Final,5,0,0.345,0,0.153,9.0,-14.438,1.0,0.035,0.837,1.47e-06,0.0986,0.116,68.753,182000.0,0,0,0,6,0,8,4,0,0,4,0,0,6,7,7,5,0,8,12,0,10,10,3,0,0.0,4,5,0,7,0,2,0,8,0,4,4,3,3,6,0,0,0,1,3,6,2,1,4,10,0,22.0,0.0
925,2004,Sweden,Lena Philipsson,It Hurts,170,Final,5,0,0.685,4,0.946,11.0,-4.075,1.0,0.0283,0.0066,2.74e-05,0.0728,0.754,127.008,182600.0,4,0,0,1,0,4,2,2,0,0,5,0,12,10,12,3,0,3,0,0,8,12,5,0,0.0,8,6,0,5,0,0,0,0,2,12,10,5,7,3,0,0,0,2,5,0,0,3,2,8,0,44.0,9.0
903,2004,Albania,Anjeza Shahini,The Image Of You,106,Final,7,0,0.569,0,0.789,1.0,-3.533,1.0,0.063,0.0555,0.0,0.184,0.473,129.835,179043.0,0,0,0,5,0,0,1,4,0,6,0,0,4,0,3,1,0,5,10,0,4,2,0,0,0.0,1,0,0,10,0,0,0,1,12,3,0,0,1,0,0,0,0,4,0,7,7,6,0,1,0,1.0,0.0
904,2004,Germany,Max (Maximilian Mutzke),Can't Wait Until Tonight,93,Final,8,0,0.835,1,0.709,1.0,-10.193,1.0,0.377,0.147,0.0,0.113,0.698,140.102,102868.0,2,0,0,10,0,0,0,3,0,1,0,0,0,2,0,7,0,0,0,0,0,4,0,0,0.0,0,1,0,0,0,7,0,3,0,1,6,8,4,0,0,0,0,3,12,0,10,5,0,4,0,47.0,10.0
926,2004,Bosnia & Herzegovina,Deen,In The Disco,91,Final,9,0,0.826,0,0.965,1.0,-3.473,1.0,0.083,0.00352,0.0124,0.341,0.584,122.816,458533.0,10,0,0,7,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4,0,2,4,10,0,0,0,0,0,0,0,10,0,8,5,7,0,0,0,10.0,0.0
910,2004,Spain,Ramón,Para Llenarme De Ti,87,Final,10,0,0.726,2,0.902,9.0,-5.337,0.0,0.0364,0.0161,0.0,0.0638,0.688,105.767,234520.0,0,0,0,0,0,2,7,0,0,0,7,0,0,0,0,8,0,2,3,0,1,0,8,0,0.0,0,0,0,3,0,3,0,4,1,0,1,12,5,0,0,0,0,0,0,0,6,2,0,0,0,44.0,7.0
916,2004,Russia,Julia Savicheva,Believe Me,67,Final,11,0,0.692,0,0.877,7.0,-5.478,0.0,0.0327,0.041,0.0048,0.182,0.891,119.983,165407.0,0,0,0,0,0,12,0,0,0,0,6,0,0,8,4,0,0,0,2,0,0,0,6,0,0.0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8.0,2.0
906,2004,Malta,Julie & Ludwig,On Again... Off Again,50,Final,12,0,0.546,0,0.586,6.0,-8.488,1.0,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991.0,3,0,0,0,0,0,0,1,0,2,0,0,1,6,0,0,0,0,1,0,0,6,4,0,0.0,6,4,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,17.0,3.0
913,2004,Croatia,Ivan Mikulic,You Are The Only One,50,Final,12,0,0.598,0,0.493,8.0,-8.755,0.0,0.0295,0.65,0.000616,0.107,0.494,106.988,184000.0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,3,0,7,0,0,12.0,0.0
917,2004,North Macedonia,Tose Proeski,Life,47,Final,14,0,0.715,0,0.939,9.0,-3.177,0.0,0.0887,0.154,0.0,0.0684,0.811,136.005,181747.0,6,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,4,3,0,0,4.0,0.0
907,2004,France,Jonatan Cerrada,A Chaque Pas,40,Final,15,0,0.824,5,0.748,5.0,-6.295,1.0,0.0521,0.435,5.72e-05,0.182,0.688,114.937,148169.0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,0,0,0,0,0,2,0,4,0,0,0,0,4,0,0,0,0,0,0,46.0,16.0
921,2004,United Kingdom,James Fox,Hold On To Our Love,29,Final,16,0,0.71,5,0.353,7.0,-11.081,1.0,0.032,0.308,0.0,0.191,0.148,124.964,175778.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,8,0,0,0.0,3,0,0,4,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,2,0,0,0,0,0,47.0,23.0
920,2004,Poland,Blue Cafe,Love Song,27,Final,17,0,0.64,0,0.791,0.0,-5.667,1.0,0.0374,0.00926,0.0,0.293,0.578,100.011,174880.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,0,3,0,0,0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,9.0,1.0
924,2004,Romania,Sanda Ladosi,I Admit,18,Final,18,0,0.597,0,0.718,7.0,-9.053,1.0,0.251,0.195,0.0,0.284,0.726,160.967,166957.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,6.0,0.0
918,2004,Iceland,Jónsi,Heaven,16,Final,19,0,0.494,0,0.44,0.0,-11.482,1.0,0.03,0.0833,0.0,0.103,0.204,125.957,191949.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,5,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17.0,1.0
905,2004,Netherlands,Re-union,Without You,11,Final,20,0,0.628,4,0.625,8.0,-3.832,1.0,0.0248,0.234,2.16e-05,0.132,0.468,95.962,277253.0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,5.0
909,2004,Austria,Tie Break,Du Bist,9,Final,21,0,0.623,1,0.522,5.0,-6.621,1.0,0.0291,0.288,0.0,0.0769,0.318,129.9,191240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,1.0
915,2004,Belgium,Xandee,1 Life,7,Final,22,0,0.676,1,0.818,11.0,-10.255,0.0,0.0597,0.0406,8.23e-05,0.0489,0.892,129.984,176667.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,3.0
919,2004,Ireland,Chris Doran,If My World Stopped Turning,7,Final,22,0,0.477,7,0.498,11.0,-7.952,1.0,0.0307,0.641,1.28e-06,0.168,0.361,147.988,184960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,38.0,12.0
908,2004,Norway,Knut Anders Sørum,High,3,Final,24,0,0.525,2,0.713,1.0,-8.787,1.0,0.0282,0.00175,0.0,0.116,0.315,93.714,185533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,43.0,4.0
950,2005,Greece,Helena Paparizou,My Number One,230,Final,1,1,0.775,1,0.744,6.0,-5.687,0.0,0.0366,0.197,7.99e-05,0.0261,0.963,112.993,175067.0,12,0,0,4,0,0,12,6,12,5,12,0,2,0,3,8,0,12,0,12,2,2,7,0,0.0,0,1,0,6,4,0,0,10,7,4,1,3,10,4,0,0,0,2,8,12,7,12,0,12,0,26.0,3.0
933,2005,Malta,Chiara,Angel,192,Final,2,0,0.773,0,0.762,2.0,-10.139,1.0,0.0346,0.0341,0.000239,0.333,0.885,100.298,194507.0,4,0,0,5,0,5,8,0,0,4,6,0,10,4,8,7,0,8,8,5,4,10,10,0,0.0,5,2,0,0,0,5,0,5,0,10,0,0,2,12,0,0,0,1,7,6,3,8,10,10,0,18.0,4.0
938,2005,Romania,Luminita Anghel & Sistem,Let Me Try,158,Final,3,0,0.206,0,0.751,8.0,-5.615,0.0,0.0642,0.205,0.0,0.132,0.181,192.189,182695.0,5,0,0,6,0,1,7,2,8,0,8,0,3,0,0,5,0,0,5,10,5,5,12,0,0.0,0,0,0,7,7,4,0,3,2,6,7,12,0,0,0,0,0,0,12,2,0,4,0,0,0,7.0,1.0
935,2005,Israel,Shiri Maymon,Hasheket Shenish'ar,154,Final,4,0,0.537,3,0.659,5.0,-5.716,0.0,0.0318,0.383,0.0,0.104,0.477,150.044,181347.0,3,0,0,1,0,8,6,0,0,0,0,0,5,1,5,10,0,5,0,8,0,6,0,0,0.0,2,3,0,8,6,12,0,7,0,5,0,5,7,8,0,0,0,0,6,1,1,3,7,7,0,27.0,6.0
940,2005,Latvia,Walter & Kazha,The War Is Not Over,153,Final,5,0,0.575,1,0.648,10.0,-4.891,1.0,0.0358,0.583,0.0,0.115,0.466,75.977,160240.0,0,0,0,0,0,6,5,0,0,7,1,0,6,10,4,0,0,7,1,1,3,12,6,0,0.0,0,12,0,10,12,0,0,0,0,8,4,6,0,5,0,0,0,7,0,3,0,0,1,6,0,5.0,2.0
930,2005,Moldova,Zdob si Zdub,Boonika Bate Toba,148,Final,6,0,0.378,0,0.896,2.0,-4.86,1.0,0.0431,0.0112,0.0,0.0982,0.932,174.606,239507.0,0,0,0,2,0,7,1,4,6,1,2,0,0,6,0,2,0,1,7,4,8,0,4,0,0.0,8,10,0,2,0,0,0,0,5,0,3,10,12,10,0,0,0,3,4,0,0,7,12,2,0,1.0,0.0
937,2005,Serbia & Montenegro,No Name,Zauvijek Moja,137,Final,7,0,0.514,0,0.716,2.0,-8.058,1.0,0.0329,0.133,0.000314,0.328,0.678,146.005,276809.0,6,0,0,12,0,3,0,10,4,12,10,0,0,0,0,6,0,3,6,2,0,0,0,0,0.0,1,0,0,0,1,6,0,4,10,0,0,0,6,6,0,0,0,10,0,4,12,0,3,0,0,2.0,1.0
941,2005,Switzerland,Vanilla Ninja,Cool Vibes,128,Final,8,0,0.619,2,0.676,2.0,-6.321,1.0,0.0542,0.279,0.0,0.0682,0.425,127.027,182147.0,0,0,0,0,0,10,0,0,0,3,4,0,1,12,10,0,0,4,3,3,7,3,2,0,0.0,12,8,0,1,0,8,0,0,0,3,6,4,0,7,0,0,0,6,0,5,0,0,5,0,0,44.0,7.0
932,2005,Norway,Wig Wam,In My Dreams,125,Final,9,0,0.459,2,0.797,4.0,-3.972,0.0,0.0391,0.0185,0.0,0.17,0.504,126.099,181493.0,0,0,0,0,0,4,3,3,1,0,3,0,12,8,12,0,0,0,4,0,12,4,1,0,0.0,6,5,0,5,3,0,0,1,0,0,8,0,0,0,0,0,0,4,3,8,0,0,6,5,0,44.0,4.0
945,2005,Denmark,Jakob Sveistrup,Talking To You,125,Final,9,0,0.683,2,0.264,0.0,-6.98,1.0,0.032,0.656,0.0,0.135,0.723,123.092,184823.0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,2,0,0,6,0,6,10,7,3,0,0.0,4,4,0,3,0,10,0,8,0,12,5,1,4,0,0,0,0,0,10,10,0,0,0,8,0,33.0,6.0
